Assembly,Biome_ID
ERZ1035405,root:Host-associated:Human:Skin
ERZ1035458,root:Host-associated:Human:Skin
ERZ1035663,root:Host-associated:Human:Skin
ERZ1035665,root:Host-associated:Human:Skin
ERZ1035705,root:Host-associated:Human:Skin
ERZ1035717,root:Host-associated:Human:Skin
ERZ1035721,root:Host-associated:Human:Skin
ERZ1035724,root:Host-associated:Human:Skin
ERZ1035740,root:Host-associated:Human:Skin
ERZ1035788,root:Host-associated:Human:Skin
ERZ1035812,root:Host-associated:Human:Skin
ERZ1035815,root:Host-associated:Human:Skin
ERZ1035873,root:Host-associated:Human:Skin
ERZ1035900,root:Host-associated:Human:Skin
ERZ1035908,root:Host-associated:Human:Skin
ERZ1036003,root:Host-associated:Human:Skin
ERZ1036363,root:Host-associated:Human:Skin
ERZ1036380,root:Host-associated:Human:Skin
ERZ1036412,root:Host-associated:Human:Digestive system:Large intestine
ERZ1036435,root:Host-associated:Human:Digestive system:Large intestine
ERZ1036494,root:Host-associated:Human:Skin
ERZ1036496,root:Host-associated:Human:Skin
ERZ1036503,root:Host-associated:Human:Skin
ERZ1036629,root:Host-associated:Human:Skin
ERZ1036633,root:Host-associated:Human:Skin
ERZ1036636,root:Host-associated:Human:Skin
ERZ1036639,root:Host-associated:Human:Skin
ERZ1036643,root:Host-associated:Human:Skin
ERZ1036655,root:Host-associated:Human:Digestive system:Large intestine
ERZ1036735,root:Host-associated:Human:Skin
ERZ1036741,root:Host-associated:Human:Skin
ERZ1036758,root:Host-associated:Human:Skin
ERZ1036766,root:Host-associated:Human:Skin
ERZ1036776,root:Host-associated:Human:Skin
ERZ1036792,root:Host-associated:Human:Skin
ERZ1046148,root:Environmental:Aquatic:Marine:Oceanic
ERZ1046367,root:Environmental:Aquatic:Marine:Oceanic
ERZ1046740,root:Environmental:Aquatic:Marine:Oceanic
ERZ1047472,root:Environmental:Aquatic:Marine:Oceanic
ERZ1047821,root:Environmental:Aquatic:Marine:Oceanic
ERZ1048068,root:Environmental:Aquatic:Marine:Oceanic
ERZ1048686,root:Environmental:Aquatic:Marine:Oceanic
ERZ1048872,root:Environmental:Aquatic:Marine:Oceanic
ERZ1049444,root:Environmental:Aquatic:Marine:Oceanic
ERZ10545953,root:Environmental:Terrestrial:Soil:Oil-contaminated
ERZ10545954,root:Engineered:Solid waste:Composting
ERZ1059625,root:Host-associated:Human:Skin
ERZ1066110,root:Environmental:Aquatic:Freshwater
ERZ1066111,root:Environmental:Aquatic:Freshwater
ERZ1066112,root:Environmental:Aquatic:Freshwater
ERZ1066113,root:Environmental:Aquatic:Freshwater
ERZ1066114,root:Environmental:Aquatic:Freshwater
ERZ1066115,root:Environmental:Aquatic:Freshwater
ERZ1066116,root:Environmental:Aquatic:Freshwater
ERZ1066117,root:Environmental:Aquatic:Freshwater
ERZ1066118,root:Environmental:Aquatic:Freshwater
ERZ1066119,root:Environmental:Aquatic:Freshwater
ERZ1066120,root:Environmental:Aquatic:Freshwater
ERZ1066121,root:Environmental:Aquatic:Freshwater
ERZ1066122,root:Environmental:Aquatic:Freshwater
ERZ1066123,root:Environmental:Aquatic:Freshwater
ERZ1066124,root:Environmental:Aquatic:Freshwater
ERZ1066125,root:Environmental:Aquatic:Freshwater
ERZ1066126,root:Environmental:Aquatic:Freshwater
ERZ1066127,root:Environmental:Aquatic:Freshwater
ERZ1066128,root:Environmental:Aquatic:Freshwater
ERZ1066129,root:Environmental:Aquatic:Freshwater
ERZ1066130,root:Environmental:Aquatic:Freshwater
ERZ1066131,root:Environmental:Aquatic:Freshwater
ERZ1066132,root:Environmental:Aquatic:Freshwater
ERZ1066133,root:Environmental:Aquatic:Freshwater
ERZ1066134,root:Environmental:Aquatic:Freshwater
ERZ1066135,root:Environmental:Aquatic:Freshwater
ERZ1066136,root:Environmental:Aquatic:Freshwater
ERZ1066137,root:Environmental:Aquatic:Freshwater
ERZ1066138,root:Environmental:Aquatic:Freshwater
ERZ1066139,root:Environmental:Aquatic:Freshwater
ERZ1066140,root:Environmental:Aquatic:Freshwater
ERZ10759711,root:Environmental:Aquatic:Non-marine Saline and Alkaline:Saline:Microbial mats
ERZ10759712,root:Environmental:Aquatic:Non-marine Saline and Alkaline:Saline:Microbial mats
ERZ10759729,root:Environmental:Aquatic:Non-marine Saline and Alkaline:Saline:Microbial mats
ERZ10759738,root:Environmental:Aquatic:Non-marine Saline and Alkaline:Saline:Microbial mats
ERZ10759744,root:Environmental:Aquatic:Non-marine Saline and Alkaline:Saline:Microbial mats
ERZ10759765,root:Environmental:Aquatic:Non-marine Saline and Alkaline:Saline:Microbial mats
ERZ10759773,root:Environmental:Aquatic:Non-marine Saline and Alkaline:Saline:Microbial mats
ERZ10759774,root:Environmental:Aquatic:Non-marine Saline and Alkaline:Saline:Microbial mats
ERZ10759792,root:Environmental:Aquatic:Non-marine Saline and Alkaline:Saline:Microbial mats
ERZ10759799,root:Environmental:Aquatic:Non-marine Saline and Alkaline:Saline:Microbial mats
ERZ10759834,root:Environmental:Aquatic:Non-marine Saline and Alkaline:Saline:Microbial mats
ERZ1089244,root:Environmental:Aquatic:Marine
ERZ1090850,root:Host-associated:Birds
ERZ1090861,root:Host-associated:Birds
ERZ1090878,root:Host-associated:Birds
ERZ1108172,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ11460595,root:Host-associated:Insecta:Digestive system
ERZ11460599,root:Host-associated:Insecta:Digestive system
ERZ11460600,root:Host-associated:Insecta:Digestive system
ERZ11460601,root:Host-associated:Insecta:Digestive system
ERZ11460602,root:Host-associated:Insecta:Digestive system
ERZ11460604,root:Host-associated:Insecta:Digestive system
ERZ11460610,root:Host-associated:Insecta:Digestive system
ERZ11848521,root:Environmental:Aquatic:Freshwater:Lotic:Low land river systems
ERZ11848522,root:Environmental:Aquatic:Freshwater:Lotic:Low land river systems
ERZ11849542,root:Environmental:Aquatic:Freshwater:Lotic:Low land river systems
ERZ11849543,root:Environmental:Aquatic:Freshwater:Lotic:Low land river systems
ERZ11952263,root:Environmental:Terrestrial:Soil
ERZ11952285,root:Environmental:Terrestrial:Soil
ERZ11952290,root:Environmental:Terrestrial:Soil
ERZ11952291,root:Environmental:Terrestrial:Soil
ERZ11952293,root:Environmental:Terrestrial:Soil
ERZ11952294,root:Environmental:Terrestrial:Soil
ERZ11952297,root:Environmental:Terrestrial:Soil
ERZ12303819,root:Environmental:Aquatic:Freshwater:Lake
ERZ12431545,root:Environmental:Aquatic:Freshwater:Lake
ERZ12431548,root:Environmental:Aquatic:Freshwater:Lake
ERZ12431549,root:Environmental:Aquatic:Freshwater:Lake
ERZ12431558,root:Environmental:Aquatic:Freshwater:Lake
ERZ12431560,root:Environmental:Aquatic:Freshwater:Lake
ERZ1284142,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1284147,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1284729,root:Environmental:Aquatic:Sediment
ERZ1292616,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292617,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292618,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292619,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292620,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292621,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292622,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292623,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292624,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292625,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292626,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292627,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292628,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292629,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292630,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292631,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292632,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292633,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292634,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292635,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292636,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292637,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292638,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292639,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292640,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292641,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292642,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292643,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292645,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292646,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1292660,root:Environmental:Aquatic:Freshwater:Groundwater
ERZ1303541,root:Environmental:Aquatic:Marine
ERZ1303544,root:Environmental:Aquatic:Marine
ERZ1370068,root:Environmental:Terrestrial:Soil
ERZ1391992,root:Environmental:Terrestrial:Soil:Permafrost
ERZ1392001,root:Environmental:Terrestrial:Soil:Permafrost
ERZ1392002,root:Environmental:Terrestrial:Soil:Permafrost
ERZ1392003,root:Environmental:Terrestrial:Soil:Permafrost
ERZ1392006,root:Environmental:Terrestrial:Soil:Permafrost
ERZ1463016,root:Host-associated:Human:Digestive system
ERZ1463019,root:Host-associated:Human:Digestive system
ERZ1463022,root:Host-associated:Human:Digestive system
ERZ1463026,root:Host-associated:Human:Digestive system
ERZ1463028,root:Host-associated:Human:Digestive system
ERZ1463030,root:Host-associated:Human:Digestive system
ERZ1463032,root:Host-associated:Human:Digestive system
ERZ1463035,root:Host-associated:Human:Digestive system
ERZ1463036,root:Host-associated:Human:Digestive system
ERZ1463038,root:Host-associated:Human:Digestive system
ERZ1463039,root:Host-associated:Human:Digestive system
ERZ1464603,root:Host-associated:Human:Skin
ERZ1464638,root:Host-associated:Human:Skin
ERZ1464641,root:Host-associated:Human:Skin
ERZ1464646,root:Host-associated:Human:Skin
ERZ1503814,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1503815,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1503865,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1503993,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504019,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504074,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504181,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504198,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504215,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504237,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504251,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504372,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504473,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504488,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504495,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504563,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504580,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504617,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504649,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504654,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504673,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504778,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504787,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504841,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504916,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504920,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504931,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504947,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504978,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1504982,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1505023,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1505396,root:Engineered:Wastewater
ERZ1505397,root:Engineered:Wastewater
ERZ1505398,root:Engineered:Wastewater
ERZ1505399,root:Engineered:Wastewater
ERZ1505400,root:Engineered:Wastewater
ERZ1505401,root:Engineered:Wastewater
ERZ1505402,root:Engineered:Wastewater
ERZ1505403,root:Engineered:Wastewater
ERZ1505404,root:Host-associated:Plants:Rhizosphere
ERZ1505405,root:Host-associated:Plants:Rhizosphere
ERZ1505406,root:Host-associated:Plants:Rhizosphere
ERZ1505407,root:Host-associated:Plants:Rhizosphere
ERZ1505408,root:Host-associated:Plants:Rhizosphere
ERZ1505409,root:Host-associated:Plants:Rhizosphere
ERZ1505410,root:Host-associated:Plants:Rhizosphere
ERZ1505411,root:Host-associated:Plants:Rhizosphere
ERZ1643255,root:Host-associated:Birds:Digestive system:Digestive tube:Cecum
ERZ1643261,root:Host-associated:Birds:Digestive system:Digestive tube:Cecum
ERZ1643266,root:Host-associated:Birds:Digestive system:Digestive tube:Cecum
ERZ1644696,root:Engineered
ERZ1644697,root:Engineered
ERZ1644698,root:Engineered
ERZ1644699,root:Engineered
ERZ1644700,root:Engineered
ERZ1644701,root:Engineered
ERZ1644702,root:Engineered
ERZ1644703,root:Engineered
ERZ1644704,root:Engineered
ERZ1644705,root:Engineered
ERZ1644706,root:Engineered
ERZ1645001,root:Host-associated:Human:Digestive system:Oral:Subgingival plaque
ERZ1645185,root:Environmental:Aquatic:Freshwater:Sediment
ERZ1645186,root:Environmental:Aquatic:Freshwater:Sediment
ERZ1645187,root:Environmental:Aquatic:Freshwater:Sediment
ERZ1645188,root:Environmental:Aquatic:Freshwater:Sediment
ERZ1645189,root:Environmental:Aquatic:Freshwater:Sediment
ERZ1645190,root:Environmental:Aquatic:Freshwater:Sediment
ERZ1645191,root:Environmental:Aquatic:Freshwater:Sediment
ERZ1645192,root:Environmental:Aquatic:Freshwater:Sediment
ERZ1649853,root:Environmental:Aquatic:Freshwater:Sediment
ERZ1664508,root:Host-associated:Birds:Digestive system:Digestive tube:Cecum
ERZ1664518,root:Host-associated:Birds:Digestive system:Digestive tube:Cecum
ERZ1669247,root:Environmental:Aquatic:Thermal springs:Hot (42-90C)
ERZ1669251,root:Environmental:Aquatic:Thermal springs:Hot (42-90C)
ERZ1669330,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1669369,root:Environmental:Aquatic:Thermal springs:Hot (42-90C)
ERZ1669371,root:Environmental:Aquatic:Thermal springs:Hot (42-90C)
ERZ1669374,root:Environmental:Aquatic:Thermal springs:Hot (42-90C)
ERZ1669375,root:Environmental:Aquatic:Thermal springs:Hot (42-90C)
ERZ1669402,root:Environmental:Aquatic:Thermal springs:Hot (42-90C)
ERZ1669403,root:Environmental:Aquatic:Thermal springs:Hot (42-90C)
ERZ1669405,root:Environmental:Aquatic:Thermal springs:Hot (42-90C)
ERZ1669411,root:Environmental:Aquatic:Thermal springs:Hot (42-90C)
ERZ1669412,root:Environmental:Aquatic:Thermal springs:Hot (42-90C)
ERZ1669415,root:Environmental:Aquatic:Thermal springs:Hot (42-90C)
ERZ1673704,root:Host-associated:Human:Digestive system
ERZ1673718,root:Host-associated:Human:Digestive system
ERZ1673720,root:Host-associated:Human:Digestive system
ERZ1673724,root:Host-associated:Human:Digestive system
ERZ1673732,root:Host-associated:Human:Digestive system
ERZ1673737,root:Host-associated:Human:Digestive system
ERZ1673749,root:Host-associated:Human:Digestive system
ERZ1673752,root:Host-associated:Human:Digestive system
ERZ1673804,root:Environmental:Aquatic:Thermal springs:Hot (42-90C)
ERZ1673962,root:Environmental:Aquatic:Thermal springs:Hot (42-90C)
ERZ1674032,root:Host-associated:Human:Digestive system:Oral:Saliva
ERZ1674067,root:Host-associated:Human:Digestive system:Oral:Saliva
ERZ1674107,root:Host-associated:Human:Digestive system:Oral:Saliva
ERZ1674109,root:Host-associated:Human:Digestive system:Oral:Saliva
ERZ1674216,root:Host-associated:Human:Digestive system:Oral:Saliva
ERZ1674263,root:Host-associated:Birds:Digestive system:Digestive tube:Cecum
ERZ1674287,root:Host-associated:Human:Digestive system:Oral:Saliva
ERZ1674293,root:Host-associated:Human:Digestive system:Oral:Saliva
ERZ1674306,root:Host-associated:Human:Digestive system:Oral:Saliva
ERZ1682842,root:Host-associated:Birds:Digestive system:Digestive tube:Cecum
ERZ1682844,root:Host-associated:Birds:Digestive system:Digestive tube:Cecum
ERZ1682845,root:Host-associated:Birds:Digestive system:Digestive tube:Cecum
ERZ1684502,root:Environmental:Aquatic:Thermal springs:Hot (42-90C)
ERZ1687456,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1687468,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1687658,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1687670,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1687729,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1687774,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1687907,root:Environmental:Aquatic:Estuary:Sediment
ERZ1687910,root:Environmental:Aquatic:Estuary:Sediment
ERZ1687911,root:Environmental:Aquatic:Estuary:Sediment
ERZ1687912,root:Environmental:Aquatic:Estuary:Sediment
ERZ1688025,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1688057,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1688060,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1688061,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1688072,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1688074,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ1688085,root:Environmental:Aquatic:Estuary:Sediment
ERZ1688088,root:Environmental:Aquatic:Estuary:Sediment
ERZ1688095,root:Environmental:Aquatic:Estuary:Sediment
ERZ1688097,root:Environmental:Aquatic:Estuary:Sediment
ERZ1688098,root:Environmental:Aquatic:Estuary:Sediment
ERZ1688198,root:Environmental:Aquatic:Estuary:Sediment
ERZ1688199,root:Environmental:Aquatic:Estuary:Sediment
ERZ1688200,root:Environmental:Aquatic:Estuary:Sediment
ERZ1688206,root:Environmental:Aquatic:Estuary:Sediment
ERZ1688207,root:Environmental:Aquatic:Estuary:Sediment
ERZ1689008,root:Environmental:Aquatic:Estuary:Sediment
ERZ1689009,root:Environmental:Aquatic:Estuary:Sediment
ERZ1689010,root:Environmental:Aquatic:Estuary:Sediment
ERZ1689011,root:Environmental:Aquatic:Estuary:Sediment
